step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.3134651780128479,0.3134651780128479,1.334724402113352e-06,3.225540012863348e-08,0.4999999701976776,0.019999997690320015,0.005
250,0.2546907067298889,0.2530803084373474,0.001071576727554202,0.0005388372810557485,0.5219630599021912,0.024934208020567894,1.0
500,0.24485556781291962,0.2441508024930954,0.00038480895454995334,0.0003199587808921933,0.527344822883606,0.025846058502793312,1.0
750,0.2446480542421341,0.24389541149139404,0.0005037394585087895,0.00024891068460419774,0.5111220479011536,0.02575642429292202,1.0
1000,0.24029970169067383,0.23965726792812347,0.00037694943603128195,0.0002654802519828081,0.48377278447151184,0.02334759198129177,1.0
1250,0.24661223590373993,0.24573038518428802,0.0005947076133452356,0.0002871390897780657,0.4449400305747986,0.020480940118432045,1.0
1500,0.236396923661232,0.2348058819770813,0.0011742734350264072,0.0004167649894952774,0.4104548990726471,0.01786767691373825,1.0
1750,0.22164706885814667,0.21700771152973175,0.002578858518972993,0.0020604978781193495,0.37902191281318665,0.015959491953253746,1.0
2000,0.17911964654922485,0.16538193821907043,0.011614903807640076,0.0021227984689176083,0.336812824010849,0.014865411445498466,1.0
2250,0.04094265028834343,0.03488320857286453,0.004049878567457199,0.0020095633808523417,0.3126887083053589,0.013742939569056034,1.0
2500,0.01289063598960638,0.010462834499776363,0.002017331775277853,0.000410469772759825,0.31867969036102295,0.01349229272454977,1.0
2750,0.006800229195505381,0.006023121532052755,0.000667212123516947,0.00010989543807227165,0.327192097902298,0.013418474234640598,1.0
3000,0.004361847415566444,0.0037001476157456636,0.0005973806837573647,6.431905785575509e-05,0.333497017621994,0.013385103084146976,1.0
