step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.319025456905365,0.3190249800682068,9.730816236697137e-05,9.983555173675995e-07,0.4999999701976776,0.019999997690320015,0.005
250,0.08681297302246094,0.07210054993629456,0.014035572297871113,0.0006768502644263208,0.3937833309173584,0.015444687567651272,1.0
500,0.03764529898762703,0.028366008773446083,0.008685730397701263,0.0005935605149716139,0.36421242356300354,0.012410533614456654,1.0
750,0.019195321947336197,0.013192091137170792,0.004885450005531311,0.0011177815031260252,0.4199170470237732,0.011583800427615643,1.0
1000,0.013085689395666122,0.008527756668627262,0.003186310175806284,0.0013716217363253236,0.5042251348495483,0.010693472810089588,1.0
1250,0.008923571556806564,0.005050730425864458,0.0027150295209139585,0.001157812075689435,0.5922171473503113,0.010135583579540253,1.0
1500,0.006940956227481365,0.003469818737357855,0.0026094666682183743,0.0008616707636974752,0.6760662794113159,0.0097163962200284,1.0
1750,0.006224256940186024,0.00342331500723958,0.0021720868535339832,0.0006288548465818167,0.7517261505126953,0.009324464946985245,1.0
2000,0.004731560125946999,0.0022412301041185856,0.0018987031653523445,0.0005916267400607467,0.815879225730896,0.008980230428278446,1.0
2250,0.002853564452379942,0.0011853210162371397,0.0012464819010347128,0.0004217614186927676,0.8669792413711548,0.008731823414564133,1.0
2500,0.0023856584448367357,0.0009966904763132334,0.0011085087899118662,0.00028045917861163616,0.9046655893325806,0.008576106280088425,1.0
2750,0.0026940982788801193,0.0008492688066326082,0.0015263287350535393,0.0003185007954016328,0.9321455359458923,0.008469111286103725,1.0
3000,0.0028638578951358795,0.001083051785826683,0.0012653960147872567,0.0005154100945219398,0.9506552219390869,0.008396296761929989,1.0
