step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.7011382579803467,0.5116612911224365,36.78656768798828,1.108820915222168,0.4999999701976776,0.019999997690320015,0.005
250,0.0006595203303731978,0.0004046144604217261,0.00022763918968848884,2.7266658435110003e-05,0.5005876421928406,0.01884252391755581,1.0
500,0.0028378546703606844,0.00027548265643417835,0.002431774279102683,0.00013059777847956866,0.513081431388855,0.018641209229826927,1.0
750,0.002089656423777342,0.00016044179210439324,0.0018338800873607397,9.533463162370026e-05,0.5229437351226807,0.018455276265740395,1.0
1000,0.0005429863231256604,8.857919601723552e-05,0.0004337491118349135,2.0658044377341866e-05,0.5331350564956665,0.018277425318956375,1.0
1250,0.0008583347662352026,9.104013588512316e-05,0.0007248163456097245,4.2478237446630374e-05,0.5428900718688965,0.018105853348970413,1.0
1500,0.0017465201672166586,8.665680070407689e-05,0.0015895840479061007,7.02793913660571e-05,0.5521405339241028,0.017945872619748116,1.0
1750,0.0005148500204086304,6.250463775359094e-05,0.00042304335511289537,2.9302011171239428e-05,0.561371386051178,0.017738204449415207,1.0
2000,0.0010106073459610343,6.246774864848703e-05,0.000898233731277287,4.990588058717549e-05,0.5699694752693176,0.017538346350193024,1.0
2250,0.0006487760692834854,5.6220331316580996e-05,0.0005499538965523243,4.260184505255893e-05,0.5783211588859558,0.017310498282313347,1.0
2500,0.00036822393303737044,4.712312875199132e-05,0.0002985496539622545,2.2551172150997445e-05,0.5866214036941528,0.017025921493768692,1.0
2750,0.0005069739418104291,5.367973790271208e-05,0.00041397003224119544,3.932417166652158e-05,0.5945144295692444,0.016716254875063896,1.0
3000,0.0009304520208388567,5.734322621719912e-05,0.000793305691331625,7.980311784194782e-05,0.6019088625907898,0.01640411652624607,1.0
