step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.32229921221733093,0.3222981095314026,0.00021221562928985804,3.4851398140745005e-06,0.4999999701976776,0.019999997690320015,0.005
250,0.26434069871902466,0.2549434304237366,0.007993103936314583,0.0014041566755622625,0.5646055340766907,0.023486856371164322,1.0
500,0.25280970335006714,0.24779658019542694,0.003854237962514162,0.0011588982306420803,0.6129752397537231,0.02332477644085884,1.0
750,0.24778717756271362,0.24642211198806763,0.0006021250155754387,0.0007629417232237756,0.5759056210517883,0.02192583680152893,1.0
1000,0.24446971714496613,0.24324452877044678,0.0005417156498879194,0.0006834657397121191,0.5260792970657349,0.019731633365154266,1.0
1250,0.24819961190223694,0.24683186411857605,0.0007038495386950672,0.0006638914346694946,0.4597594439983368,0.01736537367105484,1.0
1500,0.2330956906080246,0.22901248931884766,0.002167296363040805,0.0019159028306603432,0.37311050295829773,0.015036588534712791,1.0
1750,0.28408849239349365,0.1748255342245102,0.10103964805603027,0.008223310112953186,0.30331093072891235,0.013836651109158993,1.0
2000,0.09257800132036209,0.07324538379907608,0.012614574283361435,0.00671804416924715,0.24157452583312988,0.01230771467089653,1.0
2250,0.015255158767104149,0.009688861668109894,0.0019042242784053087,0.0036620732862502337,0.24375328421592712,0.0114579563960433,1.0
2500,0.004923611879348755,0.0033904060255736113,0.0007148280274122953,0.0008183780591934919,0.27302059531211853,0.011453725397586823,1.0
2750,0.00288072950206697,0.002212502993643284,0.0003487996000330895,0.00031942687928676605,0.30121898651123047,0.011445632204413414,1.0
3000,0.0020604142919182777,0.001636778935790062,0.00026363017968833447,0.00016000523464754224,0.3270893692970276,0.011445479467511177,1.0
