continuity_mse,lambda_1,lambda_1_abs_error,lambda_2,lambda_2_abs_error,model,n_obs,noise_std,pde_residual_mse,peak_gpu_mb,rel_l2_p,rel_l2_u,rel_l2_v,run_name,steps,train_seconds,train_t_max
0.00030403773416765034,0.13945162296295166,0.8605483770370483,-0.0006708169239573181,0.010670816923957318,residual,5000,0.0,0.0007336344569921494,57.84912109375,0.8520310521125793,0.1321917325258255,0.13509763777256012,data_residual_n5000,500,7.543236099998467,1.0
0.7766100168228149,0.18156778812408447,0.8184322118759155,0.00029361635097302496,0.009706383649026975,siren,2500,0.0,0.14503838121891022,66.72900390625,0.835345447063446,0.18014024198055267,0.18180862069129944,data_siren_n2500,500,8.106407500017667,1.0
1.5161447525024414,0.2643418610095978,0.7356581389904022,0.001125822658650577,0.008874177341349423,siren,500,0.0,0.6258453130722046,65.37646484375,0.6333974003791809,0.3355366289615631,0.35228773951530457,data_siren_n500,500,8.239087399997516,1.0
0.2117772102355957,0.14742641150951385,0.8525735884904861,-0.0009127964149229228,0.010912796414922923,siren,5000,0.0,0.055299729108810425,66.78662109375,0.9109453558921814,0.08281724154949188,0.08140801638364792,data_siren_n5000,500,8.532059799996205,1.0
0.0036608618684113026,0.07326112687587738,0.9267388731241226,0.012857003137469292,0.0028570031374692915,fcn,3000,0.0,0.004071864299476147,57.80322265625,0.9829981923103333,0.35107508301734924,0.3493449091911316,noise_fcn_0,500,7.1314649999840185,1.0
0.0032869873102754354,0.07043825089931488,0.9295617491006851,0.012340509332716465,0.002340509332716465,fcn,3000,0.05,0.004012962803244591,57.837890625,0.9836277961730957,0.3597317934036255,0.35528048872947693,noise_fcn_0p05,500,7.322295699996175,1.0
0.0030867918394505978,0.07164107263088226,0.9283589273691177,0.012428101152181625,0.002428101152181625,fcn,3000,0.1,0.0037130345590412617,57.837890625,0.9825103878974915,0.38749179244041443,0.3895273208618164,noise_fcn_0p1,500,24.600568299996667,1.0
3.062978521484183e-06,0.4926304817199707,0.5073695182800293,0.0019227873999625444,0.008077212600037456,fourier,3000,0.0,9.605644663679413e-06,80.4599609375,1.001892328262329,1.0000423192977905,1.0000090599060059,noise_fourier_0,500,12.282610499998555,1.0
3.0636897463409696e-06,0.4926222264766693,0.5073777735233307,0.0019240620313212276,0.008075937968678773,fourier,3000,0.05,9.61804198595928e-06,80.49462890625,1.001846194267273,1.0000371932983398,1.0000040531158447,noise_fourier_0p05,500,12.756730699999025,1.0
3.0742194212507457e-06,0.4926101267337799,0.5073898732662201,0.0019250919576734304,0.00807490804232657,fourier,3000,0.1,9.65005256148288e-06,80.49462890625,1.0017977952957153,1.0000324249267578,1.0000007152557373,noise_fourier_0p1,500,42.81312149998848,1.0
0.0002935563097707927,0.14444905519485474,0.8555509448051453,-0.0008235088898800313,0.010823508889880032,residual,3000,0.0,0.0007250789203681052,57.80322265625,0.8490431904792786,0.13764287531375885,0.13356748223304749,noise_residual_0,500,7.424276400008239,1.0
0.0003031306550838053,0.1438494175672531,0.8561505824327469,-0.0013115524780005217,0.011311552478000522,residual,3000,0.05,0.0007307571941055357,57.837890625,0.8513169884681702,0.1372992992401123,0.13629546761512756,noise_residual_0p05,500,26.217786099994555,1.0
0.0003306684666313231,0.1427953839302063,0.8572046160697937,-0.0017316935118287802,0.01173169351182878,residual,3000,0.1,0.0007375596323981881,57.837890625,0.85402911901474,0.1363103836774826,0.13754062354564667,noise_residual_0p1,500,7.544192100001965,1.0
3.380908489227295,0.1520036906003952,0.8479963093996048,-0.00017946877051144838,0.010179468770511449,siren,3000,0.0,0.37095701694488525,66.74072265625,0.995370090007782,0.33462387323379517,0.35067111253738403,noise_siren_0,500,8.353867400001036,1.0
0.2678227424621582,0.14945967495441437,0.8505403250455856,0.0003073641855735332,0.009692635814426467,siren,3000,0.05,0.058077290654182434,66.775390625,1.0211468935012817,0.5131967067718506,0.4903716742992401,noise_siren_0p05,500,30.23553110001376,1.0
0.9629533290863037,0.15740682184696198,0.842593178153038,-0.00013717703404836357,0.010137177034048364,siren,3000,0.1,0.11615496873855591,66.775390625,0.9459071755409241,0.271822988986969,0.2704463601112366,noise_siren_0p1,500,10.321725799993146,1.0
,,,,,fno,4096,0.0,,26.55078125,0.11153343319892883,0.08811839669942856,0.08653879910707474,resolution_fno_g24,500,2.926445599994622,1.0
,,,,,fno,4096,0.0,,33.48779296875,0.028513094410300255,0.023451577872037888,0.02186942659318447,resolution_fno_g48,500,2.9292863000009675,1.0
0.00027420761762186885,0.5064892768859863,0.49351072311401367,0.019647987559437752,0.009647987559437752,fcn,512,0.0,0.0072296615689992905,18.83984375,0.9998984336853027,0.9976606369018555,1.0046905279159546,smoke_fcn,20,0.41420800000196323,1.0
,,,,,fno,4096,0.0,,22.2041015625,1.012568712234497,1.0002623796463013,0.9999191761016846,smoke_fno,20,0.31207200000062585,1.0
0.0018658030312508345,0.4950551390647888,0.5049448609352112,0.019635671749711037,0.009635671749711036,fourier,512,0.0,0.03337353840470314,20.18505859375,0.9794664978981018,1.007483959197998,1.0003628730773926,smoke_fourier,20,0.598367300000973,1.0
0.0003337245143484324,0.5000180602073669,0.49998193979263306,0.019979771226644516,0.009979771226644516,residual,512,0.0,0.011644371785223484,19.8740234375,1.0216214656829834,1.007845401763916,0.9956516027450562,smoke_residual,20,0.5427427999966312,1.0
0.2687435746192932,0.49913227558135986,0.5008677244186401,0.019875507801771164,0.009875507801771164,siren,512,0.0,6.51541805267334,19.11328125,0.9449564218521118,0.8778364062309265,0.8123693466186523,smoke_siren,20,0.45852169999852777,1.0
