step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.3413930833339691,0.3411807417869568,0.040738340467214584,0.0017264671623706818,0.4999999701976776,0.019999997690320015,0.005
10,0.2992345988750458,0.29910725355148315,0.002061970066279173,0.0004851179546676576,0.5034986734390259,0.019845198839902878,0.05
20,0.3021261990070343,0.30153799057006836,0.005623293574899435,0.0002586236223578453,0.5062064528465271,0.01966807432472706,0.1
