step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.38224437832832336,0.38197675347328186,0.05215395987033844,0.0013736134860664606,0.4999999701976776,0.019999997690320015,0.005
250,0.009952450171113014,0.006454480811953545,0.001919344998896122,0.001578624127432704,0.5497391223907471,0.017063388600945473,1.0
500,0.007265174295753241,0.003782249055802822,0.0024902389850467443,0.0009926860220730305,0.6676430106163025,0.015858463943004608,1.0
750,0.002120671793818474,0.0010892539285123348,0.0006572220008820295,0.00037419592263177037,0.7703030109405518,0.014702986925840378,1.0
1000,0.000908561225514859,0.0004599014646373689,0.00027877246611751616,0.0001698872511042282,0.8524765372276306,0.013770054094493389,1.0
1250,0.0004156538634561002,0.00017894545453600585,0.00015625671949237585,8.04516821517609e-05,0.9111847877502441,0.013114565052092075,1.0
1500,0.0009606846724636853,0.0003554137656465173,0.0005507073365151882,5.456358485389501e-05,0.9497203826904297,0.012631488963961601,1.0
1750,0.0005345215904526412,0.00017881316307466477,0.0003187103138770908,3.69981316907797e-05,0.9720568656921387,0.012218747287988663,1.0
2000,0.00017695949645712972,8.362249354831874e-05,7.369866943918169e-05,1.96383389265975e-05,0.9842656254768372,0.0118750324472785,1.0
2250,0.00015140330651775002,6.894480611663312e-05,6.492962711490691e-05,1.7528871467220597e-05,0.9903093576431274,0.011569197289645672,1.0
2500,0.00030421861447393894,0.00016434310236945748,0.00012456371041480452,1.5311810784623958e-05,0.9934289455413818,0.011296774260699749,1.0
2750,0.0008722376078367233,0.00035010772990062833,0.00048319780034944415,3.8932106690481305e-05,0.9951639175415039,0.011059166863560677,1.0
3000,0.00010250566265312955,4.725431062979624e-05,4.3017360439989716e-05,1.2233989764354192e-05,0.9951726198196411,0.010847009718418121,1.0
