step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.7317641973495483,0.5501880049705505,35.255088806152344,1.0601462125778198,0.4999999701976776,0.019999997690320015,0.005
250,0.030756892636418343,0.002560353372246027,0.02526109293103218,0.002935447497293353,0.5038241147994995,0.018623195588588715,1.0
500,0.0013932911679148674,0.00033561274176463485,0.0009788770694285631,7.880133489379659e-05,0.5300204753875732,0.018360719084739685,1.0
750,0.001073105726391077,0.00022108390112407506,0.000811365433037281,4.0656472265254706e-05,0.5482311248779297,0.018290583044290543,1.0
1000,0.0006359819089993834,0.00017957545060198754,0.0004293431993573904,2.7063244488090277e-05,0.5642038583755493,0.018201539292931557,1.0
1250,0.0006261647213250399,0.0001376526925014332,0.0004632963100448251,2.52157224167604e-05,0.5794285535812378,0.018094247207045555,1.0
1500,0.0006301684188656509,0.00011483326670713723,0.0004890411510132253,2.629399750730954e-05,0.594088077545166,0.0179620198905468,1.0
1750,0.0005068234750069678,0.00010378397564636543,0.0003820652491413057,2.09742684091907e-05,0.6083739399909973,0.017799122259020805,1.0
2000,0.0011198994470760226,9.748667071107775e-05,0.000909081136342138,0.00011333164002280682,0.6224771738052368,0.01760004088282585,1.0
2250,0.0006348617607727647,9.260983642889187e-05,0.0005031152395531535,3.9136692066676915e-05,0.6358339786529541,0.0173795148730278,1.0
2500,0.0004660426639020443,8.857339707901701e-05,0.00034045008942484856,3.7019155570305884e-05,0.6486287713050842,0.017125610262155533,1.0
2750,0.00033022655406966805,7.715903484495357e-05,0.00021652386931236833,3.654364263638854e-05,0.6606656312942505,0.01681959070265293,1.0
3000,0.0008801579242572188,7.93836879893206e-05,0.000710562220774591,9.021202276926488e-05,0.6718493103981018,0.0164601169526577,1.0
