step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.3185542821884155,0.31855320930480957,0.00021040611318312585,3.5070825106231496e-06,0.4999999701976776,0.019999997690320015,0.005
250,0.25985410809516907,0.2506765127182007,0.00721393059939146,0.0019636887591332197,0.5646630525588989,0.022197065874934196,1.0
500,0.24936659634113312,0.2453794777393341,0.002764543518424034,0.0012225856771692634,0.5368633270263672,0.024020222947001457,1.0
750,0.2442125827074051,0.24280104041099548,0.000588458264246583,0.0008230786770582199,0.48648199439048767,0.02323809079825878,1.0
1000,0.24090810120105743,0.2397911548614502,0.0003987571399193257,0.0007181864348240197,0.42509356141090393,0.021366188302636147,1.0
1250,0.24279502034187317,0.24061042070388794,0.0012841204879805446,0.0009004768216982484,0.350851446390152,0.019595615565776825,1.0
1500,0.21233882009983063,0.20123964548110962,0.007080241572111845,0.004018926993012428,0.24483321607112885,0.01889294944703579,1.0
1750,0.14735741913318634,0.13212554156780243,0.011322284117341042,0.003909587860107422,0.19345879554748535,0.018260957673192024,1.0
2000,0.06566786020994186,0.053695835173130035,0.006317278370261192,0.005654743406921625,0.17845919728279114,0.017433473840355873,1.0
2250,0.022551529109477997,0.012040725909173489,0.007945802994072437,0.0025649997405707836,0.20336097478866577,0.017017913982272148,1.0
2500,0.004995227791368961,0.0039091166108846664,0.00034028233494609594,0.0007458284962922335,0.22502854466438293,0.01794271729886532,1.0
2750,0.00346206477843225,0.0026335977017879486,0.0005373056046664715,0.00029116138466633856,0.25237002968788147,0.01854647323489189,1.0
3000,0.002979615004733205,0.001971838064491749,0.0008542168652638793,0.00015356004587374628,0.2794205844402313,0.01894720271229744,1.0
