step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.388056218624115,0.3877885937690735,0.05215395987033844,0.0013736134860664606,0.4999999701976776,0.019999997690320015,0.005
250,0.011447721160948277,0.0076020993292331696,0.0022305347956717014,0.0016150872688740492,0.5513254404067993,0.017138764262199402,1.0
500,0.004458694718778133,0.0026253717951476574,0.0009791248012334108,0.000854198238812387,0.6681185364723206,0.01587418094277382,1.0
750,0.0019520536297932267,0.0009822578867897391,0.0005864255363121629,0.00038337023579515517,0.7705139517784119,0.014812790788710117,1.0
1000,0.0008430485031567514,0.0004054229357279837,0.0002691629924811423,0.00016846258949954063,0.8534127473831177,0.013840910978615284,1.0
1250,0.0004791146784555167,0.0001896034664241597,0.0002074778894893825,8.203331526601687e-05,0.9123085141181946,0.013115962035953999,1.0
1500,0.0005513937794603407,0.00020885022240690887,0.0002893101773224771,5.3233419748721644e-05,0.9504270553588867,0.012583177536725998,1.0
1750,0.00019072648137807846,7.177458610385656e-05,9.1148292995058e-05,2.7803595003206283e-05,0.9727263450622559,0.012172801420092583,1.0
2000,0.00013225938891991973,3.5575740184867755e-05,7.01618118910119e-05,2.6521844119997695e-05,0.9845221042633057,0.011833321303129196,1.0
2250,0.00033869195613078773,0.00011056354560423642,0.0001904095697682351,3.771881529246457e-05,0.9905291199684143,0.011512785218656063,1.0
2500,0.0011136404937133193,0.0005301579367369413,0.0005584369646385312,2.5045648726518266e-05,0.9939486980438232,0.011256624944508076,1.0
2750,0.0005111005739308894,0.0002133241214323789,0.00028032733825966716,1.7449063307140023e-05,0.9950803518295288,0.011026657186448574,1.0
3000,0.00017295550787821412,5.575252725975588e-05,0.00010523645323701203,1.1966535566898528e-05,0.9961268305778503,0.010820820927619934,1.0
