step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.38764506578445435,0.38744425773620605,0.03845905885100365,0.001703118672594428,0.4999999701976776,0.019999997690320015,0.005
250,0.0073434943333268166,0.0044294376857578754,0.0013221751432865858,0.0015918816206976771,0.5305242538452148,0.01797298900783062,1.0
500,0.003854409558698535,0.0018711808370426297,0.0009577557793818414,0.0010254730004817247,0.6299980878829956,0.017390526831150055,1.0
750,0.0015691753942519426,0.0006326261791400611,0.0003868430794682354,0.0005497061065398157,0.7265202403068542,0.016828380525112152,1.0
1000,0.0009203955996781588,0.0003751649637706578,0.00027032586513087153,0.0002749047998804599,0.8112193942070007,0.016097478568553925,1.0
1250,0.0004469081468414515,0.0001717355044092983,0.00014159991405904293,0.0001335727283731103,0.8768479228019714,0.0154471006244421,1.0
1500,0.00045651866821572185,0.00013611186295747757,0.00021864274458494037,0.00010176403156947345,0.9234881401062012,0.014947216026484966,1.0
1750,0.00046046252828091383,0.0001629782491363585,0.0002481939736753702,4.9290305469185114e-05,0.9525185823440552,0.014549532905220985,1.0
2000,0.00021380922407843173,7.015834125922993e-05,0.0001141745233326219,2.9476363124558702e-05,0.9692359566688538,0.014214486815035343,1.0
2250,0.00029489569715224206,0.00010646718146745116,0.0001631800114409998,2.524850788176991e-05,0.979181170463562,0.013928818516433239,1.0
2500,0.00017944190767593682,6.936876161489636e-05,7.801332685630769e-05,3.2059819204732776e-05,0.9846319556236267,0.013666516169905663,1.0
2750,0.0003278573858551681,0.00015862380678299814,0.00013062983634881675,3.860372817143798e-05,0.9871212244033813,0.013411382213234901,1.0
3000,7.286179607035592e-05,1.9199165762984194e-05,3.864592144964263e-05,1.5016713405202609e-05,0.9892128705978394,0.013177580200135708,1.0
