step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.3797829747200012,0.37953341007232666,0.048314448446035385,0.001600018353201449,0.4999999701976776,0.019999997690320015,0.005
250,0.009261509403586388,0.00561161246150732,0.001832503592595458,0.0018173930002376437,0.546310305595398,0.017352569848299026,1.0
500,0.007194247096776962,0.003499052720144391,0.00261578056961298,0.0010794138070195913,0.6613572835922241,0.016328968107700348,1.0
750,0.0018450140487402678,0.0009044456528499722,0.00045440217945724726,0.00048616615822538733,0.7637986540794373,0.015466678887605667,1.0
1000,0.0007569553563371301,0.000312271760776639,0.00023952059564180672,0.0002051630144705996,0.8475277423858643,0.01457468792796135,1.0
1250,0.0010653778444975615,0.0004528291174210608,0.0004559059161692858,0.00015664278180338442,0.9087845087051392,0.013844246976077557,1.0
1500,0.00040048931259661913,0.00012576529115904123,0.00022094861196819693,5.37754240212962e-05,0.9481834173202515,0.013280300423502922,1.0
1750,0.0004245635063853115,0.000184971620910801,0.00020478472288232297,3.480716986814514e-05,0.9701099395751953,0.01281049381941557,1.0
2000,0.0001329652004642412,3.459880099399015e-05,7.196349179139361e-05,2.6402907678857446e-05,0.9832718968391418,0.012422683648765087,1.0
2250,0.0029854236636310816,0.0009786173468455672,0.0018471891526132822,0.0001596171932760626,0.9894366264343262,0.012085450813174248,1.0
2500,0.00046715207281522453,0.00014733284479007125,0.0002887698356062174,3.1049403332872316e-05,0.9926726818084717,0.011788217350840569,1.0
2750,0.0002865346032194793,9.346011938760057e-05,0.00015088406507857144,4.219041875330731e-05,0.9939882755279541,0.011519882827997208,1.0
3000,7.083893433446065e-05,2.013519588217605e-05,3.928155638277531e-05,1.1422185707488097e-05,0.9943461418151855,0.011278432793915272,1.0
