step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,0.30711638927459717,0.3071153163909912,0.00021040611318312585,3.5070825106231496e-06,0.4999999701976776,0.019999997690320015,0.005
250,0.25157132744789124,0.24152468144893646,0.00799873098731041,0.0020479224622249603,0.5269547700881958,0.015637177973985672,1.0
500,0.2392847239971161,0.23571406304836273,0.0015090320957824588,0.002061628270894289,0.4128193259239197,0.01248982921242714,1.0
750,0.23354792594909668,0.23083670437335968,0.0011739842593669891,0.0015372349880635738,0.35180750489234924,0.010593532584607601,1.0
1000,0.23849427700042725,0.23259131610393524,0.003940238617360592,0.0019627215806394815,0.30388060212135315,0.009183998219668865,1.0
1250,0.22430355846881866,0.2206437736749649,0.0013251248747110367,0.0023346596863120794,0.2705468535423279,0.008460042998194695,1.0
1500,0.2052590548992157,0.19959524273872375,0.0023088702000677586,0.0033549328800290823,0.23598173260688782,0.008148012682795525,1.0
1750,0.18954968452453613,0.18305030465126038,0.002895587822422385,0.0036037866957485676,0.21605408191680908,0.00800341833382845,1.0
2000,0.17323127388954163,0.16180147230625153,0.007596422918140888,0.00383338937535882,0.20376107096672058,0.007803048938512802,1.0
2250,0.11961289495229721,0.10945041477680206,0.00555300060659647,0.004609477706253529,0.18719126284122467,0.0074613057076931,1.0
2500,0.08189021795988083,0.07252916693687439,0.006194875109940767,0.0031661763787269592,0.17838191986083984,0.0072632585652172565,1.0
2750,0.04728678986430168,0.041193753480911255,0.004347669426351786,0.0017453666077926755,0.17330962419509888,0.007222694344818592,1.0
3000,0.02874128147959709,0.024704599753022194,0.0032645300962030888,0.0007721526199020445,0.17012529075145721,0.007191229145973921,1.0
