step,loss,data_loss,pde_loss,continuity_loss,lambda_1,lambda_2,pde_warmup
1,1.151549220085144,0.9384586811065674,41.664337158203125,0.9537661075592041,0.4999999701976776,0.019999997690320015,0.005
250,24.801300048828125,0.31313323974609375,24.259218215942383,0.22894954681396484,0.49487805366516113,0.015045607462525368,1.0
500,22.818115234375,0.3061215281486511,22.37322235107422,0.1387706696987152,0.49417465925216675,0.012248275801539421,1.0
750,18.753408432006836,0.30691397190093994,18.357471466064453,0.0890233963727951,0.4929752051830292,0.009994770400226116,1.0
1000,28.44711685180664,0.3069872558116913,28.011526107788086,0.12860283255577087,0.4919036030769348,0.008263402618467808,1.0
1250,64.30020904541016,0.3118376135826111,63.730506896972656,0.25786685943603516,0.49085304141044617,0.006909716874361038,1.0
1500,136.00732421875,0.3066955506801605,135.06588745117188,0.6347329616546631,0.49031901359558105,0.005868689622730017,1.0
1750,72.6551742553711,0.30773600935935974,72.14901733398438,0.19841423630714417,0.49000442028045654,0.005130432546138763,1.0
2000,87.11154174804688,0.3071034252643585,86.35650634765625,0.4479295611381531,0.48972952365875244,0.004414515569806099,1.0
2250,76.45928192138672,0.3044237494468689,75.79158782958984,0.3632742166519165,0.48938530683517456,0.0038178283721208572,1.0
2500,58.55626678466797,0.30673834681510925,58.03894805908203,0.21057751774787903,0.4891948103904724,0.003355182707309723,1.0
2750,124.37458801269531,0.3070732653141022,123.52127838134766,0.5462316870689392,0.4888618290424347,0.002932223491370678,1.0
3000,282.6806640625,0.3066060543060303,281.0600891113281,1.3139610290527344,0.48836684226989746,0.002556017367169261,1.0
